CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
990247,9,D,X,0.0,0.0,0.0,1728000,467989.48433333484,,1260010.515666665
991754,9,X,P,0.0,0.0,0.0,806,89187.18248939441,,88381.18248939441
991708,9,Y,Y,1.0,1.0,1.0,61968,13921.621895612101,,48046.3781043879
991881,9,A,A,1.0,1.0,1.0,65717,15434.881305662087,,50282.118694337914
991154,9,P,P,1.0,1.0,1.0,109553,59405.84617367281,,50147.15382632719
991662,9,A,A,1.0,1.0,1.0,710,9405.624726681419,,8695.624726681419
990385,9,F,Y,0.0,0.0,0.0,1209,6287.865793810911,,5078.865793810911
990855,9,A,A,1.0,1.0,1.0,235156,63673.05235059824,,171482.94764940176
991590,9,A,W,0.0,0.0,0.0,83390,4735.416723863235,,78654.58327613676
990220,9,W,A,0.0,0.0,0.0,67677,13261.0235036169,,54415.9764963831
990642,9,Y,Y,1.0,1.0,1.0,71581,15672.892289749283,,55908.10771025072
990002,9,F,Y,0.0,0.0,0.0,1542,22082.530249068604,,20540.530249068604
990113,9,W,A,0.0,0.0,0.0,2504,7697.938302218071,,5193.938302218071
990699,9,A,A,1.0,1.0,1.0,31358,11486.016746606108,,19871.98325339389
991916,9,W,W,1.0,1.0,1.0,188476,330279.7136841769,,141803.7136841769
990952,9,F,Y,0.0,0.0,0.0,220597,10053.498732721873,,210543.50126727813
991649,9,W,P,0.0,0.0,0.0,58440,17488.73175619174,,40951.268243808256
991637,9,W,W,1.0,1.0,1.0,3903,29094.261089866475,,25191.261089866475
991886,9,X,P,0.0,0.0,0.0,149867,29834.114272703297,,120032.8857272967
991411,9,S,Y,0.0,0.0,0.0,735,8487.764235515167,,7752.7642355151675
991410,9,P,W,0.0,0.0,0.0,81326,20961.933475160964,,60364.066524839036
991534,9,F,Y,0.0,0.0,0.0,8370,8786.995769287967,,416.99576928796705
991292,9,X,W,0.0,0.0,0.0,70089,78905.13263798383,,8816.132637983828
991809,9,Y,Y,1.0,1.0,1.0,68120,11520.889162840875,,56599.110837159125
990442,9,P,P,1.0,1.0,1.0,355946,98002.4730821533,,257943.5269178467
991521,9,X,X,1.0,1.0,1.0,25649,476791.44557115017,,451142.44557115017
991137,9,Y,Y,1.0,1.0,1.0,68502,8968.115777930592,,59533.884222069406
991716,9,A,A,1.0,1.0,1.0,14307,4721.805306945258,,9585.194693054742
991257,9,W,W,1.0,1.0,1.0,263950,58949.34967594536,,205000.65032405464
991864,9,A,A,1.0,1.0,1.0,77704,15637.167522302236,,62066.83247769777
991632,9,W,W,1.0,1.0,1.0,1030507,458571.3394458987,,571935.6605541012
990664,9,Y,Y,1.0,1.0,1.0,20142,14222.700704118928,,5919.299295881072
991836,9,X,X,1.0,1.0,1.0,633917,189558.35962766223,,444358.6403723378
991258,9,S,S,1.0,1.0,1.0,91310,20491.09959772895,,70818.90040227104
991774,9,P,P,1.0,1.0,1.0,346213,68369.36881125513,,277843.63118874485
991701,9,X,A,0.0,0.0,0.0,67266,10370.114840316197,,56895.88515968381
990318,9,W,P,0.0,0.0,0.0,2178,37680.853367660406,,35502.853367660406
990649,9,Y,Y,1.0,1.0,1.0,12811,14192.920816646136,,1381.9208166461358
991435,9,Y,Y,1.0,1.0,1.0,11397,20352.599461683705,,8955.599461683705
991480,9,P,W,0.0,0.0,0.0,15359,21083.477524974227,,5724.477524974227
990710,9,W,Y,0.0,0.0,0.0,2841,14630.331120772033,,11789.331120772033
991383,9,A,A,1.0,1.0,1.0,9709,6405.900252827861,,3303.0997471721394
990973,9,D,X,0.0,0.0,0.0,1538325,209052.22680289118,,1329272.7731971089
990628,9,A,A,1.0,1.0,1.0,238650,8172.2432373897855,,230477.75676261022
990633,9,A,A,1.0,1.0,1.0,3732,18741.15628206152,,15009.156282061522
991307,9,P,W,0.0,0.0,0.0,167482,37034.583107436185,,130447.41689256381
991401,9,W,W,1.0,1.0,1.0,514793,141561.83092206848,,373231.16907793155
991409,9,P,P,1.0,1.0,1.0,184799,28748.422282797983,,156050.57771720202
991249,9,Y,Y,1.0,1.0,1.0,11359,11585.91138389192,,226.9113838919202
991953,9,A,A,1.0,1.0,1.0,2163,2655.584203920567,,492.5842039205668
991497,9,W,W,1.0,1.0,1.0,423220,110472.97859877635,,312747.02140122367
991372,9,F,Y,0.0,0.0,0.0,64641,50408.04144628303,,14232.95855371697
991530,9,H,Y,0.0,0.0,0.0,63248,14429.268714009913,,48818.731285990085
991664,9,X,X,1.0,1.0,1.0,24754,40783.15283821778,,16029.152838217778
991355,9,X,Y,0.0,0.0,0.0,81300,1084.0766841720997,,80215.9233158279
991926,9,Y,Y,1.0,1.0,1.0,54161,22845.498641906437,,31315.501358093563
991644,9,S,S,1.0,1.0,1.0,19455,60632.30096070769,,41177.30096070769
990796,9,S,S,1.0,1.0,1.0,15266,18370.341889018746,,3104.341889018746
991013,9,Y,F,0.0,0.0,0.0,9374,13775.794313521325,,4401.7943135213245
990557,9,W,W,1.0,1.0,1.0,77411,80460.05553016606,,3049.0555301660643
990682,9,W,W,1.0,1.0,1.0,242571,501655.365830014,,259084.365830014
990578,9,P,P,1.0,1.0,1.0,1427,15597.090060780185,,14170.090060780185
991267,9,W,P,0.0,0.0,0.0,30584,13963.408683525506,,16620.591316474492
991723,9,A,A,1.0,1.0,1.0,65631,43276.45738619608,,22354.54261380392
991184,9,W,P,0.0,0.0,0.0,71517,110847.68020657024,,39330.680206570236
990525,9,W,W,1.0,1.0,1.0,575534,283786.0605005371,,291747.9394994629
990541,9,Y,Y,1.0,1.0,1.0,17390,15106.826274881629,,2283.1737251183713
991195,9,W,W,1.0,1.0,1.0,4454,17132.365718056575,,12678.365718056575
990749,9,A,A,1.0,1.0,1.0,59,26737.304992052148,,26678.304992052148
991852,9,Y,Y,1.0,1.0,1.0,22287,14413.5302723669,,7873.469727633101
991431,9,Y,Y,1.0,1.0,1.0,7506,13090.474653725485,,5584.474653725485
990485,9,A,A,1.0,1.0,1.0,6811,13000.93153676819,,6189.93153676819
991758,9,W,P,0.0,0.0,0.0,265315,15099.831754445237,,250215.16824555476
991021,9,A,A,1.0,1.0,1.0,78730,11644.282799371562,,67085.71720062844
990564,9,H,Y,0.0,0.0,0.0,12775,19451.137098089683,,6676.137098089683
991265,9,X,W,0.0,0.0,0.0,301,353076.3385383977,,352775.3385383977
990743,9,Y,Y,1.0,1.0,1.0,53539,50303.54904468216,,3235.450955317843
990864,9,W,W,1.0,1.0,1.0,6880,120999.19855804314,,114119.19855804314
991599,9,Y,Y,1.0,1.0,1.0,2683,9961.468692290775,,7278.468692290775
991715,9,Y,Y,1.0,1.0,1.0,68400,2028.817835631582,,66371.18216436842
991485,9,W,,0.0,0.0,0.0,160630,3222.558057602023,,157407.44194239797
990892,9,Y,Y,1.0,1.0,1.0,48257,27670.498557105846,,20586.501442894154
991578,9,W,P,0.0,0.0,0.0,29962,35959.23955521485,,5997.239555214852
991039,9,S,W,0.0,0.0,0.0,4399,23659.74528516259,,19260.74528516259
990207,9,W,S,0.0,0.0,0.0,3278,29263.46436542096,,25985.46436542096
990393,9,P,P,1.0,1.0,1.0,164723,107384.93327652125,,57338.066723478754
990795,9,W,Y,0.0,0.0,0.0,19045,10257.894248881017,,8787.105751118983
990871,9,X,W,0.0,0.0,0.0,342457,176302.9018387425,,166154.0981612575
990398,9,Y,F,0.0,0.0,0.0,23,0.0,,23.0
991242,9,W,W,1.0,1.0,1.0,579859,319435.2168425758,,260423.7831574242
991029,9,Y,Y,1.0,1.0,1.0,3659,10643.920722013474,,6984.920722013474
991793,9,F,Y,0.0,0.0,0.0,14206,22998.124996506012,,8792.124996506012
990643,9,P,P,1.0,1.0,1.0,113331,41801.02664848421,,71529.9733515158
991892,9,A,A,1.0,1.0,1.0,99226,19273.64305007434,,79952.35694992566
990613,9,Y,Y,1.0,1.0,1.0,2002,8109.29101213999,,6107.29101213999
991763,9,F,Y,0.0,0.0,0.0,13097,11486.51536435868,,1610.48463564132
990961,9,W,W,1.0,1.0,1.0,1754323,525733.5323290036,,1228589.4676709964
991571,9,Y,Y,1.0,1.0,1.0,9333,15647.569906265482,,6314.569906265482
990726,9,P,P,1.0,1.0,1.0,411009,101138.13909709301,,309870.860902907
990684,9,P,P,1.0,1.0,1.0,256155,91771.49903444809,,164383.5009655519
990099,9,X,X,1.0,1.0,1.0,143928,226697.13612017996,,82769.13612017996
990805,9,P,P,1.0,1.0,1.0,86289,22006.49682175983,,64282.50317824017
991598,9,Y,Y,1.0,1.0,1.0,13712,21516.168300326164,,7804.168300326164
990407,9,Y,Y,1.0,1.0,1.0,3153,0.0,,3153.0
990503,9,P,P,1.0,1.0,1.0,116823,30752.279945677925,,86070.72005432207
991072,9,X,W,0.0,0.0,0.0,82041,358896.4947150068,,276855.4947150068
991057,9,W,X,0.0,0.0,0.0,851,26486.71065299741,,25635.71065299741
990930,9,A,A,1.0,1.0,1.0,4868,17047.525175328334,,12179.525175328334
990780,9,H,Y,0.0,0.0,0.0,7741,15318.3820036206,,7577.3820036206
990201,9,A,A,1.0,1.0,1.0,2087,9461.301140181546,,7374.301140181546
991052,9,K,Y,0.0,0.0,0.0,3463,8192.698895823363,,4729.698895823363
990041,9,Y,Y,1.0,1.0,1.0,64606,4209.793463894324,,60396.206536105674
991018,9,W,W,1.0,1.0,1.0,23185,39268.91777117435,,16083.917771174347
990231,9,A,A,1.0,1.0,1.0,13255,14547.870379620206,,1292.8703796202062
991514,9,Y,Y,1.0,1.0,1.0,176,5889.785409908774,,5713.785409908774
991797,9,W,W,1.0,1.0,1.0,9452,87870.93026722858,,78418.93026722858
990289,9,W,W,1.0,1.0,1.0,417930,342417.2935916636,,75512.70640833641
990419,9,S,A,0.0,0.0,0.0,19423,13262.686590340318,,6160.313409659682
991699,9,S,P,0.0,0.0,0.0,11484,32753.807129293913,,21269.807129293913
990392,9,P,P,1.0,1.0,1.0,2577,14682.252102574656,,12105.252102574656
990593,9,Y,Y,1.0,1.0,1.0,5500,19018.82394669255,,13518.823946692552
991523,9,A,A,1.0,1.0,1.0,2576,14020.793652755854,,11444.793652755854
991163,9,Y,Y,1.0,1.0,1.0,32283,21644.498792070106,,10638.501207929894
991087,9,S,F,0.0,0.0,0.0,2219,16003.39185764127,,13784.39185764127
990648,9,W,Y,0.0,0.0,0.0,59494,11895.03512395841,,47598.96487604159
991153,9,P,W,0.0,0.0,0.0,347072,17366.743805566297,,329705.2561944337
991368,9,S,S,1.0,1.0,1.0,16992,10218.711524933518,,6773.288475066482
990521,9,K,S,0.0,0.0,0.0,4089,4089.9294553493896,,0.9294553493896274
990065,9,Y,Y,1.0,1.0,1.0,90890,52194.19042194404,,38695.80957805596
991837,9,P,P,1.0,1.0,1.0,443815,302643.0409854882,,141171.95901451178
990015,9,W,A,0.0,0.0,0.0,67112,12019.065326584345,,55092.93467341566
991181,9,S,S,1.0,1.0,1.0,99,9820.881605899367,,9721.881605899367
991065,9,S,W,0.0,0.0,0.0,51936,22592.382699626945,,29343.617300373055
990493,9,Y,Y,1.0,1.0,1.0,187261,22269.042573653653,,164991.95742634634
990380,9,W,W,1.0,1.0,1.0,47450,102960.93146827072,,55510.93146827072
990217,9,Y,Y,1.0,1.0,1.0,9271,14807.515363012206,,5536.515363012206
990792,9,P,P,1.0,1.0,1.0,175195,150512.97982451122,,24682.020175488782
991077,9,P,P,1.0,1.0,1.0,60218,81738.65016676513,,21520.650166765132
990879,9,W,Y,0.0,0.0,0.0,63109,10354.266964792401,,52754.733035207595
990338,9,Y,Y,1.0,1.0,1.0,92491,14345.146427456935,,78145.85357254307
991773,9,W,P,0.0,0.0,0.0,61736,21279.92367155411,,40456.076328445895
990720,9,Y,Y,1.0,1.0,1.0,11190,30855.835223341972,,19665.835223341972
991749,9,Y,Y,1.0,1.0,1.0,99670,20411.117302778475,,79258.88269722153
990296,9,S,P,0.0,0.0,0.0,74405,46193.009028011606,,28211.990971988394
991726,9,W,W,1.0,1.0,1.0,82422,108157.57963185801,,25735.57963185801
991017,9,A,A,1.0,1.0,1.0,90952,15431.280776852169,,75520.71922314783
991276,9,Y,Y,1.0,1.0,1.0,62985,15024.125087456538,,47960.87491254346
991751,9,Y,Y,1.0,1.0,1.0,41629,62329.77766649086,,20700.77766649086
991486,9,W,P,0.0,0.0,0.0,8718,15358.24368002562,,6640.24368002562
990456,9,A,A,1.0,1.0,1.0,3361,7846.984165197166,,4485.984165197166
991997,9,A,A,1.0,1.0,1.0,120976,38347.46908177629,,82628.53091822371
990816,9,F,Y,0.0,0.0,0.0,5815,18951.215386881642,,13136.215386881642
991887,9,A,A,1.0,1.0,1.0,1607,15079.836180707618,,13472.836180707618
990270,9,D,W,0.0,0.0,0.0,1454860,348358.4620619047,,1106501.5379380952
990996,9,Y,Y,1.0,1.0,1.0,5782,23020.33699166001,,17238.33699166001
990202,9,Y,Y,1.0,1.0,1.0,86923,17609.50052090595,,69313.49947909405
990162,9,S,S,1.0,1.0,1.0,66556,195119.475019207,,128563.47501920699
990730,9,Y,Y,1.0,1.0,1.0,4264,8145.764091546462,,3881.7640915464617
990402,9,H,A,0.0,0.0,0.0,45657,64430.56292129741,,18773.56292129741
990703,9,A,A,1.0,1.0,1.0,24245,19670.57823153394,,4574.421768466062
991846,9,X,Y,0.0,0.0,0.0,253248,18700.18947759284,,234547.81052240715
991796,9,H,W,0.0,0.0,0.0,9723,35215.13232292795,,25492.13232292795
991130,9,H,A,0.0,0.0,0.0,3222,9549.198124960334,,6327.198124960334
990566,9,W,Y,0.0,0.0,0.0,68419,12933.318352990487,,55485.681647009515
991414,9,K,Y,0.0,0.0,0.0,13035,14004.488004519495,,969.488004519495
991022,9,A,A,1.0,1.0,1.0,529,19957.35973471508,,19428.35973471508
991026,9,Y,Y,1.0,1.0,1.0,5423,21775.84719280798,,16352.847192807982
991412,9,X,W,0.0,0.0,0.0,307717,260532.83433867487,,47184.165661325125
991896,9,A,A,1.0,1.0,1.0,14808,14837.890200879103,,29.89020087910285
991586,9,F,Y,0.0,0.0,0.0,5771,24182.717470836527,,18411.717470836527
990206,9,S,S,1.0,1.0,1.0,2697,7172.108505065715,,4475.108505065715
990035,9,A,A,1.0,1.0,1.0,5489,20606.26873865616,,15117.26873865616
990776,9,W,A,0.0,0.0,0.0,49572,22870.119723759883,,26701.880276240117
990509,9,A,A,1.0,1.0,1.0,6354,19184.138466173656,,12830.138466173656
991452,9,Y,Y,1.0,1.0,1.0,15031,6073.491757311264,,8957.508242688735
991479,9,A,A,1.0,1.0,1.0,10405,13418.1798043519,,3013.1798043518993
991971,9,S,W,0.0,0.0,0.0,2336,8735.27824202426,,6399.27824202426
991391,9,W,W,1.0,1.0,1.0,8026,26423.439374038862,,18397.439374038862
990565,9,Y,Y,1.0,1.0,1.0,235558,25086.24366494274,,210471.75633505726
991370,9,H,H,1.0,1.0,1.0,13596,11529.68548900449,,2066.3145109955094
990777,9,F,Y,0.0,0.0,0.0,75082,5315.152725894918,,69766.84727410508
990242,9,S,S,1.0,1.0,1.0,20975,87516.51246043578,,66541.51246043578
990014,9,P,P,1.0,1.0,1.0,283742,19321.32847829406,,264420.6715217059
990316,9,Y,Y,1.0,1.0,1.0,15136,9246.712089225999,,5889.287910774001
990601,9,Y,Y,1.0,1.0,1.0,7900,25937.454298746616,,18037.454298746616
990388,9,W,A,0.0,0.0,0.0,45965,42533.54313734192,,3431.4568626580804
991298,9,A,A,1.0,1.0,1.0,23520,9853.93834450653,,13666.06165549347
990167,9,P,W,0.0,0.0,0.0,34093,10813.243450043463,,23279.75654995654
990841,9,W,P,0.0,0.0,0.0,23298,37714.51584591752,,14416.515845917522
990021,9,W,P,0.0,0.0,0.0,16763,17691.616005870525,,928.6160058705245
990647,9,W,W,1.0,1.0,1.0,965,14235.452063213304,,13270.452063213304
991843,9,Y,Y,1.0,1.0,1.0,71097,21466.056830862086,,49630.943169137914
991509,9,W,W,1.0,1.0,1.0,1717416,207501.5332990028,,1509914.4667009972
991155,9,Y,Y,1.0,1.0,1.0,45867,59542.937541168285,,13675.937541168285
991529,9,A,A,1.0,1.0,1.0,18919,12786.319365978676,,6132.680634021324
991268,9,W,P,0.0,0.0,0.0,2568,15174.998958641354,,12606.998958641354
991591,9,P,P,1.0,1.0,1.0,18127,7874.034370939493,,10252.965629060507
990563,9,P,P,1.0,1.0,1.0,88969,151962.52559611274,,62993.52559611274
991952,9,A,A,1.0,1.0,1.0,79778,31097.212455254878,,48680.78754474512
990687,9,W,H,0.0,0.0,0.0,66541,51874.23041569684,,14666.769584303162
990958,9,P,P,1.0,1.0,1.0,166964,102310.29618339338,,64653.70381660662
990190,9,Y,Y,1.0,1.0,1.0,19884,14098.254344481576,,5785.7456555184235
991807,9,Y,Y,1.0,1.0,1.0,25066,15458.986044556917,,9607.013955443083
990976,9,Y,Y,1.0,1.0,1.0,88033,24103.86034113915,,63929.13965886085
990700,9,A,W,0.0,0.0,0.0,7273,11550.100302398061,,4277.100302398061
991500,9,W,A,0.0,0.0,0.0,83199,11520.618660783452,,71678.38133921655
991706,9,W,,0.0,0.0,0.0,6644,0.0,,6644.0
990511,9,W,W,1.0,1.0,1.0,948710,392571.84609567915,,556138.1539043209
991083,9,W,W,1.0,1.0,1.0,1665,12787.960874190388,,11122.960874190388
990475,9,F,Y,0.0,0.0,0.0,26734,40947.803047802874,,14213.803047802874
991585,9,A,A,1.0,1.0,1.0,78691,17218.29597562584,,61472.704024374165
990857,9,A,A,1.0,1.0,1.0,68525,21504.22921806519,,47020.770781934814
990748,9,S,A,0.0,0.0,0.0,4371,12963.731723913997,,8592.731723913997
990253,9,S,S,1.0,1.0,1.0,58288,89948.60801864546,,31660.608018645464
990022,9,A,A,1.0,1.0,1.0,17124,14317.320936615553,,2806.6790633844466
991338,9,W,W,1.0,1.0,1.0,82286,12713.391703032907,,69572.6082969671
990460,9,P,P,1.0,1.0,1.0,10858,53711.54204260633,,42853.54204260633
991185,9,S,A,0.0,0.0,0.0,1785,10084.58566147498,,8299.58566147498
990277,9,S,S,1.0,1.0,1.0,90839,45430.433672351224,,45408.566327648776
991216,9,Y,Y,1.0,1.0,1.0,5292,17164.943105439474,,11872.943105439474
990386,9,A,A,1.0,1.0,1.0,10577,30988.613971141323,,20411.613971141323
991438,9,W,W,1.0,1.0,1.0,253917,197519.90565281437,,56397.09434718563
991516,9,W,W,1.0,1.0,1.0,506248,205547.54357666915,,300700.4564233308
990344,9,W,Y,0.0,0.0,0.0,4781,8189.37657568219,,3408.3765756821904
990770,9,Y,F,0.0,0.0,0.0,936,4197.244018016602,,3261.2440180166022
991333,9,W,W,1.0,1.0,1.0,520402,134046.9970809086,,386355.0029190914
991686,9,Y,Y,1.0,1.0,1.0,520,25203.658512409354,,24683.658512409354
990131,9,Y,Y,1.0,1.0,1.0,243163,18045.90896555991,,225117.0910344401
991688,9,X,X,1.0,1.0,1.0,88368,167821.20270633823,,79453.20270633823
991483,9,W,W,1.0,1.0,1.0,935,48356.45519815996,,47421.45519815996
990331,9,A,A,1.0,1.0,1.0,69909,9683.137488424867,,60225.862511575135
991239,9,W,P,0.0,0.0,0.0,18333,25073.143967016586,,6740.1439670165855
990467,9,A,A,1.0,1.0,1.0,78,8868.529405097685,,8790.529405097685
990122,9,S,S,1.0,1.0,1.0,257781,134085.02458381883,,123695.97541618117
991639,9,S,A,0.0,0.0,0.0,215029,18620.68653386663,,196408.31346613338
991045,9,A,W,0.0,0.0,0.0,58337,19343.773213110006,,38993.226786889994
991725,9,A,A,1.0,1.0,1.0,5487,16045.94005875335,,10558.94005875335
991096,9,X,X,1.0,1.0,1.0,100077,312026.46296494926,,211949.46296494926
991131,9,Y,Y,1.0,1.0,1.0,92904,9807.970719950614,,83096.02928004939
991295,9,Y,Y,1.0,1.0,1.0,61289,11249.473101314736,,50039.52689868526
990861,9,P,P,1.0,1.0,1.0,92328,77687.45105727861,,14640.54894272139
991460,9,S,P,0.0,0.0,0.0,5941,26435.38462158889,,20494.38462158889
991127,9,A,A,1.0,1.0,1.0,2756,12611.58582613909,,9855.58582613909
991168,10,F,Y,0.0,0.0,0.0,74968,14634.374009071867,,60333.625990928136
991175,10,W,W,1.0,1.0,1.0,859290,393516.04778434604,,465773.95221565396
990891,10,H,P,0.0,0.0,0.0,7955,33858.40189545131,,25903.40189545131
990948,10,P,P,1.0,1.0,1.0,2512,185145.55398434115,,182633.55398434115
991049,10,S,W,0.0,0.0,0.0,64385,90112.75267452779,,25727.752674527786
991353,10,W,Y,0.0,0.0,0.0,90639,16897.839663609462,,73741.16033639055
991778,10,A,A,1.0,1.0,1.0,59395,4680.696700828243,,54714.303299171755
991447,10,P,P,1.0,1.0,1.0,1755,11881.55471943292,,10126.55471943292
990885,10,P,P,1.0,1.0,1.0,66899,75927.0020890562,,9028.002089056201
990735,10,W,P,0.0,0.0,0.0,9546,9858.577724522735,,312.57772452273457
990455,10,A,A,1.0,1.0,1.0,15904,16490.19999902277,,586.1999990227705
990076,10,W,S,0.0,0.0,0.0,7693,10653.626428313157,,2960.626428313157
990445,10,H,S,0.0,0.0,0.0,94513,25208.436611429366,,69304.56338857063
990396,10,S,W,0.0,0.0,0.0,8623,186630.34054819867,,178007.34054819867
990177,10,W,Y,0.0,0.0,0.0,1195,9767.981884458773,,8572.981884458773
991736,10,W,Y,0.0,0.0,0.0,47611,14333.45549808055,,33277.54450191945
991402,10,A,K,0.0,0.0,0.0,241954,2950.052281234868,,239003.94771876512
991381,10,A,A,1.0,1.0,1.0,11053,19717.955395300756,,8664.955395300756
990596,10,W,W,1.0,1.0,1.0,238785,259874.52943420928,,21089.529434209282
990062,10,W,W,1.0,1.0,1.0,111469,161893.14164063463,,50424.141640634625
990279,10,W,A,0.0,0.0,0.0,6472,16385.33151478935,,9913.331514789352
991976,10,H,W,0.0,0.0,0.0,98165,145060.06525593577,,46895.06525593577
990663,10,F,Y,0.0,0.0,0.0,96075,21721.0963433277,,74353.90365667231
991445,10,W,W,1.0,1.0,1.0,10763,65441.13394667455,,54678.13394667455
990978,10,W,P,0.0,0.0,0.0,105983,53408.481093667324,,52574.518906332676
991572,10,W,P,0.0,0.0,0.0,11377,128152.94374964936,,116775.94374964936
990739,10,X,X,1.0,1.0,1.0,936407,226838.3952230787,,709568.6047769213
990192,10,Y,Y,1.0,1.0,1.0,13077,15073.669350327273,,1996.6693503272727
990920,10,A,A,1.0,1.0,1.0,28401,19120.754670689796,,9280.245329310204
990457,10,A,A,1.0,1.0,1.0,9571,14846.476907214745,,5275.476907214745
991808,10,S,S,1.0,1.0,1.0,15492,47556.243835444526,,32064.243835444526
991603,10,Y,Y,1.0,1.0,1.0,13712,15289.007483903377,,1577.0074839033769
990729,10,X,P,0.0,0.0,0.0,11760,24509.705906609935,,12749.705906609935
991099,10,Y,Y,1.0,1.0,1.0,49707,68240.82253439416,,18533.82253439416
990826,10,W,W,1.0,1.0,1.0,234382,137049.34488525635,,97332.65511474365
990617,10,P,W,0.0,0.0,0.0,84702,53915.15687903849,,30786.84312096151
990115,10,A,A,1.0,1.0,1.0,14693,19263.07882727332,,4570.078827273319
990418,10,Y,Y,1.0,1.0,1.0,16234,7526.661948217804,,8707.338051782197
991911,10,H,Y,0.0,0.0,0.0,5613,10812.452751721763,,5199.452751721763
990970,10,P,P,1.0,1.0,1.0,54058,24576.586962311994,,29481.413037688006
990605,10,W,S,0.0,0.0,0.0,65549,26120.56954906066,,39428.43045093934
991919,10,P,W,0.0,0.0,0.0,1270,12754.90875955002,,11484.90875955002
990090,10,Y,Y,1.0,1.0,1.0,2359,33128.33610899418,,30769.336108994183
991520,10,H,P,0.0,0.0,0.0,2431,13361.550083031165,,10930.550083031165
991918,10,A,A,1.0,1.0,1.0,71200,38049.36502523999,,33150.63497476001
990754,10,A,A,1.0,1.0,1.0,1610,9120.809950709807,,7510.809950709807
990499,10,A,A,1.0,1.0,1.0,126869,38244.558076818816,,88624.44192318118
991277,10,W,W,1.0,1.0,1.0,80221,44350.94088059381,,35870.05911940619
991326,10,Y,Y,1.0,1.0,1.0,51313,17675.4043782923,,33637.595621707704
990012,10,F,Y,0.0,0.0,0.0,1542,11120.21088026189,,9578.21088026189
990397,10,W,P,0.0,0.0,0.0,70973,15804.097347516557,,55168.90265248344
990285,10,W,S,0.0,0.0,0.0,1408,14948.247333696478,,13540.247333696478
991067,10,W,W,1.0,1.0,1.0,1144892,284629.2747544326,,860262.7252455674
991192,10,P,W,0.0,0.0,0.0,323997,183428.07708085357,,140568.92291914643
991745,10,W,P,0.0,0.0,0.0,3983,11539.67942256764,,7556.67942256764
990691,10,H,Y,0.0,0.0,0.0,57023,4689.9461757376275,,52333.05382426237
991753,10,W,P,0.0,0.0,0.0,11490,41239.467459918014,,29749.467459918014
991876,10,P,P,1.0,1.0,1.0,442140,23534.28011150839,,418605.7198884916
990690,10,X,P,0.0,0.0,0.0,83435,35417.526432126615,,48017.473567873385
990852,10,A,A,1.0,1.0,1.0,264348,16890.936081186675,,247457.06391881334
990160,10,Y,Y,1.0,1.0,1.0,1690,15983.26989547796,,14293.26989547796
990896,10,W,W,1.0,1.0,1.0,78073,206011.9624708362,,127938.96247083621
991576,10,A,A,1.0,1.0,1.0,4343,34148.41092745435,,29805.41092745435
990258,10,W,W,1.0,1.0,1.0,2050,48371.94856956291,,46321.94856956291
990336,10,P,P,1.0,1.0,1.0,236021,66515.66368074021,,169505.33631925978
991040,10,S,Y,0.0,0.0,0.0,17275,13371.718186010205,,3903.2818139897954
990516,10,P,P,1.0,1.0,1.0,101065,52978.21173559295,,48086.78826440705
991349,10,Y,Y,1.0,1.0,1.0,96021,17854.37038907026,,78166.62961092974
990769,10,P,P,1.0,1.0,1.0,48254,34335.38873136329,,13918.611268636712
991747,10,X,P,0.0,0.0,0.0,20100,28076.920577103567,,7976.920577103567
990762,10,A,A,1.0,1.0,1.0,4792,29226.000986459538,,24434.000986459538
991247,10,Y,Y,1.0,1.0,1.0,71749,14218.284815831079,,57530.71518416892
991204,10,H,W,0.0,0.0,0.0,18389,18813.331779742202,,424.33177974220234
991468,10,A,A,1.0,1.0,1.0,68219,36332.27653496307,,31886.72346503693
991984,10,Y,Y,1.0,1.0,1.0,5036,15216.659358129067,,10180.659358129067
990522,10,S,F,0.0,0.0,0.0,5568,11867.90554011946,,6299.90554011946
990023,10,P,P,1.0,1.0,1.0,13208,168545.31590620975,,155337.31590620975
990357,10,Y,Y,1.0,1.0,1.0,1222,15495.543126026807,,14273.543126026807
991313,10,Y,F,0.0,0.0,0.0,16483,11812.669174125855,,4670.330825874145
991683,10,A,A,1.0,1.0,1.0,4682,37366.497609167,,32684.497609167003
990341,10,F,Y,0.0,0.0,0.0,6080,34571.66418658063,,28491.66418658063
990432,10,S,P,0.0,0.0,0.0,110542,56867.61516432827,,53674.38483567173
990474,10,A,A,1.0,1.0,1.0,66074,4553.680956975934,,61520.319043024065
990218,10,Y,Y,1.0,1.0,1.0,58876,11795.68688541537,,47080.31311458463
990912,10,A,A,1.0,1.0,1.0,59227,13941.079547879403,,45285.9204521206
991228,10,P,P,1.0,1.0,1.0,29053,175953.25596568064,,146900.25596568064
991597,10,Y,Y,1.0,1.0,1.0,59910,15872.584461018243,,44037.41553898176
991012,10,P,P,1.0,1.0,1.0,74445,9718.981708347414,,64726.01829165259
991950,10,X,P,0.0,0.0,0.0,887168,109829.88962770608,,777338.110372294
991009,10,A,A,1.0,1.0,1.0,50927,9720.394330202847,,41206.60566979715
991093,10,W,Y,0.0,0.0,0.0,47213,29510.81267978662,,17702.18732021338
991915,10,Y,Y,1.0,1.0,1.0,12719,21878.59019363863,,9159.590193638629
991309,10,P,P,1.0,1.0,1.0,340150,149568.74114410998,,190581.25885589002
