CaseID,ActivityID,timestamp,related_items
991049,4,2019-11-22 18:12:41,884236:884332:884333:884234
991050,2,2019-11-17 11:36:06,884237:884240:884238:884239
991050,1,2019-11-18 12:13:27,884237:884240:884238:884239
991050,3,2019-12-08 12:13:27,884237:884240:884238:884239
991050,12,2019-12-18 09:52:37,884237:884240:884238:884239
991051,2,2019-11-18 04:24:06,884242:884241:884243
991051,1,2019-11-19 16:47:24,884242:884241:884243
991051,12,2019-11-28 15:35:13,884242:884241:884243
991052,2,2019-11-18 09:52:18,884246:884245:884247:884244
991052,1,2019-11-20 17:38:07,884246:884245:884247:884244
991052,12,2019-11-21 13:52:00,884246:884245:884247:884244
991052,4,2019-11-22 14:53:40,883709:884102:884244
991053,2,2019-11-18 12:04:23,884249:884248:884250
991053,1,2019-11-20 10:40:20,884249:884248:884250
991053,12,2019-12-05 12:12:46,884249:884248:884250
991054,2,2019-11-18 13:28:34,884251:884252
991054,1,2019-11-21 12:54:05,884251:884252
991054,12,2019-11-22 14:11:30,884251:884252
991055,2,2019-11-18 15:16:55,884256:884253:884257:884254:884255
991055,1,2019-11-18 18:27:10,884256:884253:884257:884254:884255
991055,12,2019-11-21 10:59:42,884256:884253:884257:884254:884255
991055,4,2019-12-03 09:41:57,884176:884472:884254:884073:884360
991056,2,2019-11-18 16:53:38,884260:884262:884261:884263:884259:884258
991056,1,2019-11-18 19:47:59,884260:884262:884261:884263:884259:884258
991056,12,2019-11-21 13:44:31,884260:884262:884261:884263:884259:884258
991056,4,2019-12-12 13:52:45,884648:884784:884790:884740:884261:884786:884788:884741:884787
991057,2,2019-11-18 19:07:03,884265:884267:884268:884264:884266
991057,1,2019-11-19 16:27:57,884265:884267:884268:884264:884266
991057,12,2019-11-29 10:03:59,884265:884267:884268:884264:884266
991058,2,2019-11-18 21:53:41,884273:884269:884271:884275:884272:884276:884270:884274
991058,1,2019-11-19 09:36:56,884273:884269:884271:884275:884272:884276:884270:884274
991058,3,2019-12-09 09:36:56,884273:884269:884271:884275:884272:884276:884270:884274
991058,12,2019-12-19 14:49:11,884273:884269:884271:884275:884272:884276:884270:884274
991059,2,2019-11-19 07:40:00,884278:884277
991059,1,2019-11-20 10:27:41,884278:884277
991059,3,2019-12-10 10:27:41,884278:884277
991059,12,2019-12-13 10:17:17,884278:884277
991060,2,2019-11-19 10:27:47,884279:884280:884281
991060,1,2019-11-20 09:46:34,884279:884280:884281
991060,12,2019-11-21 16:51:44,884279:884280:884281
991060,4,2019-11-22 11:26:24,884302:884279:884280:884281:884299:884300:884298
991061,2,2019-11-19 12:15:22,884283:884282:884284
991061,1,2019-11-19 16:46:39,884283:884282:884284
991061,12,2019-11-21 17:26:28,884283:884282:884284
991061,4,2019-11-26 10:40:47,884223:884260:884283:884284:884308:884293:884282:884307:884263:884295:884294
991062,2,2019-11-19 13:50:31,884287:884285:884286:884288
991062,1,2019-11-19 15:32:32,884287:884285:884286:884288
991062,12,2019-11-19 17:29:11,884287:884285:884286:884288
991062,4,2019-11-25 15:55:53,884318:884185:884275:884319:884358:884356:884320:884339:884287:884338:884359:884257:884289:884361:884363:884355:884340:884341:884362:884357:884274
991063,2,2019-11-19 16:00:49,884290:884291:884289
991063,1,2019-11-19 16:10:21,884290:884291:884289
991063,12,2019-11-21 17:20:06,884290:884291:884289
991063,4,2019-11-25 15:55:53,884318:884185:884275:884319:884358:884356:884320:884339:884287:884338:884359:884257:884289:884361:884363:884355:884340:884341:884362:884357:884274
991064,2,2019-11-19 17:21:26,884295:884293:884292:884294
991064,1,2019-11-22 10:47:47,884295:884293:884292:884294
991064,12,2019-11-27 11:41:47,884295:884293:884292:884294
991064,4,2019-11-29 11:09:09,884224:884292:884493
991065,2,2019-11-19 19:02:39,884296:884297:884302:884299:884300:884301:884298
991065,1,2019-11-20 14:19:11,884296:884297:884302:884299:884300:884301:884298
991065,3,2019-12-10 14:19:11,884296:884297:884302:884299:884300:884301:884298
991065,3,2019-12-30 14:19:11,884296:884297:884302:884299:884300:884301:884298
991065,12,2019-12-31 08:27:07,884296:884297:884302:884299:884300:884301:884298
991066,2,2019-11-19 21:44:53,884305:884306:884304:884303
991066,1,2019-11-20 10:22:01,884305:884306:884304:884303
991066,12,2019-11-22 14:55:03,884305:884306:884304:884303
991066,4,2019-12-06 10:27:14,884306:884639:884613:884644:884645:884547:884521:884640:884642:884641:884643
991067,2,2019-11-20 06:47:12,884308:884309:884307
991067,1,2019-11-20 08:51:47,884308:884309:884307
991067,12,2019-11-21 14:43:14,884308:884309:884307
991067,4,2019-12-13 09:57:24,884309:884831:884780:884833:884834:884785:884789:884835:884844:884781:884783:884762:884765:884763:884364
991068,2,2019-11-20 10:29:43,884310:884311:884313:884312:884314:884315:884316
991068,1,2019-11-20 14:12:07,884310:884311:884313:884312:884314:884315:884316
991068,12,2019-11-21 18:05:01,884310:884311:884313:884312:884314:884315:884316
991068,4,2019-12-02 10:22:54,884530:883785:884536:884312:884537:884556:884528
991069,2,2019-11-20 12:19:13,884318:884322:884319:884317:884321:884320
991069,1,2019-11-21 10:57:06,884318:884322:884319:884317:884321:884320
991069,12,2019-11-25 12:52:34,884318:884322:884319:884317:884321:884320
991069,4,2019-11-29 11:18:17,884479:884471:884482:884272:884481:884078:884177:884321
991070,2,2019-11-20 13:58:14,884325:884324:884323:884327:884326
991070,1,2019-11-20 16:02:33,884325:884324:884323:884327:884326
991070,12,2019-11-21 12:55:31,884325:884324:884323:884327:884326
991070,4,2019-12-09 15:16:25,884326:884596:884599:884595
991071,2,2019-11-20 16:16:15,884330:884331:884328:884329
991071,1,2019-11-21 12:50:06,884330:884331:884328:884329
991071,12,2019-11-21 18:08:19,884330:884331:884328:884329
991071,4,2019-11-25 14:39:45,884331:884328:884330:884380:884381:884329:884383:884379
991072,2,2019-11-20 17:52:17,884333:884332:884334
991072,1,2019-11-21 22:36:35,884333:884332:884334
991072,12,2019-11-27 12:06:37,884333:884332:884334
991072,4,2019-12-02 14:19:11,884425:884513:884509:884504:884515:884503:884514:884516:884507:884334:884512:884526:884505:884510
991073,2,2019-11-20 20:16:26,884335:884337:884336
991073,1,2019-11-22 09:30:51,884335:884337:884336
991073,12,2019-11-27 10:13:15,884335:884337:884336
991073,4,2019-12-05 08:17:01,884674:884336:884695:884679:884694
991074,2,2019-11-20 23:12:27,884338:884341:884339:884340
991074,1,2019-11-21 21:13:24,884338:884341:884339:884340
991074,12,2019-11-27 10:30:44,884338:884341:884339:884340
991075,2,2019-11-21 09:06:31,884343:884342
991075,1,2019-11-22 14:30:13,884343:884342
991075,3,2019-12-12 14:30:13,884343:884342
991075,12,2019-12-18 14:22:23,884343:884342
991076,2,2019-11-21 10:32:50,884346:884344:884345
991076,1,2019-11-25 10:39:38,884346:884344:884345
991076,12,2019-11-27 15:10:46,884346:884344:884345
991076,4,2019-11-28 10:42:55,884408:884410:884346:884411:884345:884407:884344
991077,2,2019-11-21 12:25:27,884348:884349:884350:884347
991077,1,2019-11-22 16:11:01,884348:884349:884350:884347
991077,3,2019-12-12 16:11:01,884348:884349:884350:884347
991077,12,2019-12-27 16:38:25,884348:884349:884350:884347
991078,2,2019-11-21 14:10:41,884352:884351:884353:884354
991078,1,2019-11-22 11:58:28,884352:884351:884353:884354
991078,12,2019-11-25 15:32:38,884352:884351:884353:884354
991078,4,2019-11-27 18:31:57,884443:884422:884352:884192:884444:884418:884417
991079,2,2019-11-21 15:41:10,884359:884356:884363:884355:884362:884360:884357:884361:884358
991079,1,2019-11-22 10:56:39,884359:884356:884363:884355:884362:884360:884357:884361:884358
991079,12,2019-11-29 11:07:03,884359:884356:884363:884355:884362:884360:884357:884361:884358
991079,4,2019-12-03 09:41:57,884176:884472:884254:884073:884360
991080,2,2019-11-21 17:42:07,884366:884365:884367:884364
991080,1,2019-11-22 16:24:18,884366:884365:884367:884364
991080,12,2019-11-26 17:13:03,884366:884365:884367:884364
991080,4,2019-12-13 09:57:24,884309:884831:884780:884833:884834:884785:884789:884835:884844:884781:884783:884762:884765:884763:884364
991081,2,2019-11-21 19:45:56,884370:884368:884369
991081,1,2019-11-22 12:23:47,884370:884368:884369
991081,12,2019-12-06 19:12:34,884370:884368:884369
991082,2,2019-11-21 23:11:27,884372:884375:884374:884376:884377:884371:884373:884378
991082,1,2019-11-22 13:36:23,884372:884375:884374:884376:884377:884371:884373:884378
991082,12,2019-12-05 11:05:06,884372:884375:884374:884376:884377:884371:884373:884378
991082,4,2019-12-05 12:20:43,884371
991083,2,2019-11-22 09:05:19,884382:884380:884381:884383:884384:884379
991083,1,2019-11-22 10:26:45,884382:884380:884381:884383:884384:884379
991083,3,2019-12-12 10:26:45,884382:884380:884381:884383:884384:884379
991083,12,2019-12-13 11:42:59,884382:884380:884381:884383:884384:884379
991084,2,2019-11-22 10:30:25,884386:884390:884385:884387:884389:884388
991084,1,2019-11-22 10:46:25,884386:884390:884385:884387:884389:884388
991084,12,2019-11-22 17:13:24,884386:884390:884385:884387:884389:884388
991084,4,2019-12-03 15:32:30,884385:884574:884570:884569:884568:884566:884575
991085,2,2019-11-22 12:20:38,884394:884391:884392:884395:884393
991085,1,2019-11-22 15:33:31,884394:884391:884392:884395:884393
991085,12,2019-11-26 11:20:38,884394:884391:884392:884395:884393
991085,4,2019-11-28 18:50:24,884394:883919:884391:884543:884219:884395
991086,2,2019-11-22 14:01:03,884400:884398:884399:884397:884401:884402:884396:884404:884403
991086,1,2019-11-25 09:39:32,884400:884398:884399:884397:884401:884402:884396:884404:884403
991086,12,2019-11-25 16:19:47,884400:884398:884399:884397:884401:884402:884396:884404:884403
991086,4,2019-12-16 14:42:03,884813:884823:884814:884822:884654:884820:884403
991087,2,2019-11-22 15:21:54,884406:884405:884407
991087,1,2019-11-22 15:39:44,884406:884405:884407
991087,12,2019-11-26 16:32:46,884406:884405:884407
991087,4,2019-12-03 15:59:22,884405:883855:884412
991088,2,2019-11-22 17:03:35,884409:884408:884410:884411:884412
991088,1,2019-11-25 13:52:05,884409:884408:884410:884411:884412
991088,12,2019-12-03 12:34:24,884409:884408:884410:884411:884412
991088,4,2019-12-03 15:59:22,884405:883855:884412
991089,2,2019-11-22 18:26:57,884419:884413:884414:884422:884421:884416:884418:884420:884415:884417
991089,1,2019-11-25 15:45:47,884419:884413:884414:884422:884421:884416:884418:884420:884415:884417
991089,12,2019-12-04 17:21:17,884419:884413:884414:884422:884421:884416:884418:884420:884415:884417
991089,4,2019-12-12 13:55:30,884794:884414
991090,2,2019-11-22 21:00:26,884423:884424
991090,1,2019-11-25 11:05:40,884423:884424
991090,12,2019-11-25 17:14:14,884423:884424
991090,4,2019-12-02 09:52:44,884423:884495:884496:884424
991091,2,2019-11-23 10:02:30,884425:884428:884427:884426:884429
991091,1,2019-11-26 09:51:18,884425:884428:884427:884426:884429
991091,12,2019-11-29 11:47:10,884425:884428:884427:884426:884429
991091,4,2019-12-02 14:19:11,884425:884513:884509:884504:884515:884503:884514:884516:884507:884334:884512:884526:884505:884510
991092,2,2019-11-24 09:58:54,884430:884431
991092,1,2019-11-26 09:22:14,884430:884431
991092,12,2019-11-27 13:26:27,884430:884431
991092,4,2019-11-29 16:16:01,884406:884409:884431:884430
991093,2,2019-11-25 03:09:42,884434:884440:884441:884435:884437:884438:884436:884439:884433:884432
991093,1,2019-12-02 08:42:46,884434:884440:884441:884435:884437:884438:884436:884439:884433:884432
991093,12,2019-12-05 13:20:38,884434:884440:884441:884435:884437:884438:884436:884439:884433:884432
991093,4,2019-12-24 11:59:57,884440:884437
991094,2,2019-11-25 09:30:28,884443:884444:884442
991094,1,2019-11-25 11:57:44,884443:884444:884442
991094,12,2019-11-26 10:27:32,884443:884444:884442
991094,4,2019-12-11 12:09:13,884691:884416:884420:884442:884693:884690
991095,2,2019-11-25 11:20:43,884446:884445:884447:884449:884448
991095,1,2019-11-25 15:33:40,884446:884445:884447:884449:884448
991095,12,2019-12-10 17:12:51,884446:884445:884447:884449:884448
991095,4,2019-12-12 11:26:49,884812:884632:884809:884446
991096,2,2019-11-25 13:01:14,884450:884451
991096,1,2019-11-26 17:39:37,884450:884451
991096,3,2019-12-16 17:39:37,884450:884451
991096,12,2019-12-17 21:27:34,884450:884451
991096,4,2020-01-02 15:23:41,885258:885272:884936:885271:884857:885017:885273:885262:884450:885261
991097,2,2019-11-25 14:22:15,884455:884452:884454:884456:884453
991097,1,2019-11-25 14:47:17,884455:884452:884454:884456:884453
991097,12,2019-11-27 11:21:39,884455:884452:884454:884456:884453
991097,4,2019-12-10 13:20:45,884011:884453:884508
991098,2,2019-11-25 16:04:18,884462:884460:884463:884457:884461:884458:884465:884459:884464
991098,1,2019-11-28 11:20:15,884462:884460:884463:884457:884461:884458:884465:884459:884464
991098,12,2019-11-29 10:41:38,884462:884460:884463:884457:884461:884458:884465:884459:884464
991098,4,2019-12-06 15:39:16,884608:884607:884463:884637:884606:884604:884634:884633:884635:884660
991099,2,2019-11-25 17:28:23,884467:884468:884469:884466:884470
991099,1,2019-11-27 08:32:39,884467:884468:884469:884466:884470
991099,12,2019-11-28 15:36:58,884467:884468:884469:884466:884470
991099,4,2019-11-29 11:41:08,884386:884466:884400:884467:884399:884387:884468:884396:884369:884469:884389:883840:884404:884470
991100,2,2019-11-25 19:16:33,884472:884471
991100,1,2019-11-26 14:46:44,884472:884471
991100,12,2019-12-02 13:04:27,884472:884471
991100,4,2019-12-03 09:41:57,884176:884472:884254:884073:884360
991101,2,2019-11-25 22:12:41,884473:884474:884475
991101,1,2019-11-27 08:40:16,884473:884474:884475
991101,12,2019-11-27 11:28:48,884473:884474:884475
991101,4,2019-12-11 14:51:27,884801:884800:884750:884799:884757:884751:884601:884755:884474:884602:884754
991102,2,2019-11-26 08:16:57,884476
991102,1,2019-11-26 11:11:41,884476
991102,3,2019-12-16 11:11:41,884476
991102,12,2019-12-19 16:27:50,884476
991103,2,2019-11-26 10:15:13,884478:884477
991103,1,2019-11-26 11:25:42,884478:884477
991103,12,2019-11-27 14:45:46,884478:884477
991103,4,2019-12-05 16:10:26,884413:884421:884478:884190:884538:884692
991104,2,2019-11-26 11:50:13,884480:884481:884482:884479
991104,1,2019-11-26 20:12:08,884480:884481:884482:884479
991104,12,2019-12-03 09:10:36,884480:884481:884482:884479
991104,4,2019-12-05 13:45:20,884480:884611:884689:884662:884663:884664:884665:884610:884609:884667
991105,2,2019-11-26 14:00:14,884483:884485:884484
991105,1,2019-11-26 15:39:07,884483:884485:884484
991105,12,2019-11-29 09:32:20,884483:884485:884484
991105,4,2019-12-02 13:48:30,884484:884485:884500:884129:884483
991106,2,2019-11-26 15:20:15,884488:884489:884490:884492:884491:884486:884487
991106,1,2019-11-26 16:57:53,884488:884489:884490:884492:884491:884486:884487
991106,12,2019-12-04 11:28:12,884488:884489:884490:884492:884491:884486:884487
991106,4,2019-12-09 10:57:59,884488:884628:884619:884487
991107,2,2019-11-26 17:00:18,884493
991107,1,2019-11-26 21:53:30,884493
991107,12,2019-11-27 11:52:23,884493
991107,4,2019-11-29 11:09:09,884224:884292:884493
991108,2,2019-11-26 18:20:23,884494:884495:884496
991108,1,2019-11-27 10:11:47,884494:884495:884496
991108,12,2019-11-29 15:06:21,884494:884495:884496
991108,4,2019-12-23 11:18:13,884924:885002:885001:885003:884494
991109,2,2019-11-26 20:40:44,884498:884499:884497
991109,1,2019-11-27 11:48:47,884498:884499:884497
991109,3,2019-12-17 11:48:47,884498:884499:884497
991109,12,2019-12-17 13:04:49,884498:884499:884497
991109,4,2019-12-24 21:15:23,884499:885105
991110,2,2019-11-27 01:22:18,884500
991110,1,2019-11-27 08:53:24,884500
991110,12,2019-11-27 19:32:36,884500
991110,4,2019-12-02 13:48:30,884484:884485:884500:884129:884483
991111,2,2019-11-27 09:32:19,884502:884501
991111,1,2019-11-28 09:14:53,884502:884501
991111,12,2019-12-06 18:13:34,884502:884501
991112,2,2019-11-27 11:24:25,884511:884506:884513:884509:884504:884515:884503:884514:884516:884507:884512:884508:884505:884510
991112,1,2019-11-27 13:14:28,884511:884506:884513:884509:884504:884515:884503:884514:884516:884507:884512:884508:884505:884510
991112,3,2019-12-17 13:14:28,884511:884506:884513:884509:884504:884515:884503:884514:884516:884507:884512:884508:884505:884510
991112,12,2019-12-18 10:38:00,884511:884506:884513:884509:884504:884515:884503:884514:884516:884507:884512:884508:884505:884510
991113,2,2019-11-27 13:08:38,884517:884518:884519:884521:884522:884520
991113,1,2019-11-27 13:14:40,884517:884518:884519:884521:884522:884520
991113,12,2019-11-28 13:17:14,884517:884518:884519:884521:884522:884520
991113,4,2019-12-19 16:58:29,884980:884518:884977:884978:884522:884938:884975:884976:884093
991114,2,2019-11-27 14:37:03,884523:884524
991114,1,2019-11-27 16:25:06,884523:884524
991114,12,2019-11-28 14:12:03,884523:884524
991114,4,2019-12-03 16:31:50,884523:884560:884534:884558:884535:884559:884557:884524:884529:884592
991115,2,2019-11-27 16:33:54,884527:884526:884525
991115,1,2019-11-28 09:51:40,884527:884526:884525
991115,12,2019-11-28 16:27:48,884527:884526:884525
991115,4,2019-12-04 17:49:07,884511:884527:884525
991116,2,2019-11-27 18:27:35,884530:884534:884535:884536:884533:884537:884529:884528:884531:884532
991116,1,2019-11-28 16:25:21,884530:884534:884535:884536:884533:884537:884529:884528:884531:884532
991116,12,2019-12-04 16:45:12,884530:884534:884535:884536:884533:884537:884529:884528:884531:884532
991116,4,2019-12-12 13:54:58,884594:884819:884828:884593:884818:884117:884805:884829:884817:884825:884532
991117,2,2019-11-27 21:02:20,884539:884538:884540:884541
991117,1,2019-11-28 10:16:15,884539:884538:884540:884541
991117,3,2019-12-18 10:16:15,884539:884538:884540:884541
991117,3,2020-01-07 10:16:15,884539:884538:884540:884541
991117,3,2020-01-27 10:16:15,884539:884538:884540:884541
991117,12,2020-01-28 16:01:51,884539:884538:884540:884541
991118,2,2019-11-28 02:31:54,884543:884544:884542
991118,1,2019-11-28 11:35:04,884543:884544:884542
991118,12,2019-11-29 15:52:52,884543:884544:884542
991118,4,2019-12-03 15:15:09,884517:884544:884542:884546:884545:884519:884612:884520:884451
991119,2,2019-11-28 09:48:53,884547:884546:884545
991119,1,2019-11-28 15:20:47,884547:884546:884545
991119,3,2019-12-18 15:20:47,884547:884546:884545
991119,12,2019-12-19 11:18:04,884547:884546:884545
991120,2,2019-11-28 11:57:33,884549:884554:884550:884548:884551:884552:884555:884553
991120,1,2019-11-28 17:44:22,884549:884554:884550:884548:884551:884552:884555:884553
991120,12,2019-11-29 15:01:33,884549:884554:884550:884548:884551:884552:884555:884553
991120,4,2019-12-12 17:27:10,884548:884623
991121,2,2019-11-28 14:14:54,884560:884558:884559:884557:884556
991121,1,2019-11-29 11:29:37,884560:884558:884559:884557:884556
991121,12,2019-12-04 13:33:15,884560:884558:884559:884557:884556
991122,2,2019-11-28 15:49:35,884564:884562:884563:884565:884561
991122,1,2019-11-29 20:40:55,884564:884562:884563:884565:884561
991122,12,2019-12-03 11:41:22,884564:884562:884563:884565:884561
991122,4,2019-12-05 09:31:22,884622:884492:884562:884550:884624:884621:884563:884551:884491:884565:884625:884561:884620:884553:884627
991123,2,2019-11-28 17:58:57,884570:884567:884569:884568:884566
991123,1,2019-12-02 18:38:37,884570:884567:884569:884568:884566
991123,12,2019-12-10 11:08:38,884570:884567:884569:884568:884566
991123,4,2019-12-11 12:18:54,884684:884708:884770:884771:884657:884567:884707:884686
991124,2,2019-11-28 20:36:26,884571
991124,1,2019-11-29 16:32:09,884571
991124,3,2019-12-19 16:32:09,884571
991124,12,2019-12-26 14:59:40,884571
991125,2,2019-11-29 00:56:30,884573:884574:884572:884575
991125,1,2019-11-29 13:30:18,884573:884574:884572:884575
991125,3,2019-12-19 13:30:18,884573:884574:884572:884575
991125,12,2019-12-25 14:20:07,884573:884574:884572:884575
991126,2,2019-11-29 10:03:57,884577:884579:884580:884576:884581:884578
991126,1,2019-12-02 10:25:32,884577:884579:884580:884576:884581:884578
991126,3,2019-12-22 10:25:32,884577:884579:884580:884576:884581:884578
991126,3,2020-01-11 10:25:32,884577:884579:884580:884576:884581:884578
991126,3,2020-01-31 10:25:32,884577:884579:884580:884576:884581:884578
991126,12,2020-02-04 19:11:32,884577:884579:884580:884576:884581:884578
991127,2,2019-11-29 11:27:41,884582:884584:884587:884583:884585:884588:884586
991127,1,2019-12-02 10:28:31,884582:884584:884587:884583:884585:884588:884586
991127,12,2019-12-03 16:13:49,884582:884584:884587:884583:884585:884588:884586
991127,4,2019-12-05 11:04:51,884583:884591:884586:884122
991128,2,2019-11-29 13:15:09,884591:884590:884589
991128,1,2019-12-02 09:49:51,884591:884590:884589
991128,12,2019-12-02 12:12:22,884591:884590:884589
991128,4,2019-12-05 11:04:51,884583:884591:884586:884122
991129,2,2019-11-29 14:50:06,884594:884592:884593
991129,1,2019-11-29 17:56:26,884594:884592:884593
991129,12,2019-12-04 12:43:20,884594:884592:884593
991129,4,2019-12-12 13:54:58,884594:884819:884828:884593:884818:884117:884805:884829:884817:884825:884532
991130,2,2019-11-29 16:59:59,884598:884596:884595:884597:884599:884601:884600:884602
991130,1,2019-12-03 11:55:50,884598:884596:884595:884597:884599:884601:884600:884602
991130,12,2019-12-10 14:46:53,884598:884596:884595:884597:884599:884601:884600:884602
991130,4,2019-12-25 16:00:08,885034:884983:884597:884984:885032:885026
991131,2,2019-11-29 19:19:46,884605:884603:884604
991131,1,2019-12-02 10:58:48,884605:884603:884604
991131,3,2019-12-22 10:58:48,884605:884603:884604
991131,12,2019-12-24 12:29:43,884605:884603:884604
991132,2,2019-11-29 22:19:06,884606:884608:884607
991132,1,2019-12-02 16:04:35,884606:884608:884607
991132,12,2019-12-05 10:16:05,884606:884608:884607
991132,4,2019-12-06 15:39:16,884608:884607:884463:884637:884606:884604:884634:884633:884635:884660
991133,2,2019-11-30 16:54:30,884610:884609:884611
991133,1,2019-12-03 16:12:58,884610:884609:884611
991133,3,2019-12-23 16:12:58,884610:884609:884611
991133,3,2020-01-12 16:12:58,884610:884609:884611
991133,12,2020-01-14 15:58:43,884610:884609:884611
991134,2,2019-12-01 17:42:55,884615:884614:884612:884613
991134,1,2019-12-02 10:07:21,884615:884614:884612:884613
991134,3,2019-12-22 10:07:21,884615:884614:884612:884613
991134,12,2019-12-27 13:07:37,884615:884614:884612:884613
991135,2,2019-12-02 09:05:52,884618:884616:884617
991135,1,2019-12-02 10:23:33,884618:884616:884617
991135,12,2019-12-03 16:44:44,884618:884616:884617
991135,4,2019-12-13 22:42:58,884907:884749:884841:884618:884839:884840:884756:884842:884752
991136,2,2019-12-02 10:31:32,884619:884621:884622:884620
991136,1,2019-12-02 15:24:47,884619:884621:884622:884620
991136,3,2019-12-22 15:24:47,884619:884621:884622:884620
991136,12,2019-12-23 19:10:32,884619:884621:884622:884620
991137,2,2019-12-02 12:22:51,884628:884624:884623:884625:884627:884626
991137,1,2019-12-02 17:03:43,884628:884624:884623:884625:884627:884626
991137,3,2019-12-22 17:03:43,884628:884624:884623:884625:884627:884626
991137,12,2019-12-23 16:19:07,884628:884624:884623:884625:884627:884626
991137,4,2020-01-15 18:26:49,885501:885418:884626
991138,2,2019-12-02 14:05:30,884631:884637:884629:884632:884630:884634:884633:884635:884636
991138,1,2019-12-04 15:46:50,884631:884637:884629:884632:884630:884634:884633:884635:884636
991138,12,2019-12-05 15:57:31,884631:884637:884629:884632:884630:884634:884633:884635:884636
991138,4,2020-01-16 12:55:12,884631:885472:885381
991139,2,2019-12-02 15:30:47,884638
991139,1,2019-12-02 22:06:38,884638
991139,12,2019-12-04 10:26:48,884638
991139,4,2019-12-17 08:40:59,884850:884903:884638:884901:884849:884902:884796:884848
991140,2,2019-12-02 17:21:21,884639:884644:884645:884640:884642:884641:884643
991140,1,2019-12-03 16:35:11,884639:884644:884645:884640:884642:884641:884643
991140,12,2019-12-04 16:31:13,884639:884644:884645:884640:884642:884641:884643
991140,4,2019-12-06 10:27:14,884306:884639:884613:884644:884645:884547:884521:884640:884642:884641:884643
991141,2,2019-12-02 19:02:30,884648:884647:884646
991141,1,2019-12-03 09:39:59,884648:884647:884646
991141,12,2019-12-09 16:13:41,884648:884647:884646
991141,4,2019-12-12 13:52:45,884648:884784:884790:884740:884261:884786:884788:884741:884787
991142,2,2019-12-02 21:44:35,884649:884650
991142,1,2019-12-03 16:28:35,884649:884650
991142,12,2019-12-19 12:42:13,884649:884650
991142,4,2019-12-26 11:26:31,884650:884727:885110:885124:885111
991143,2,2019-12-03 06:45:24,884653:884652:884651
991143,1,2019-12-03 10:07:21,884653:884652:884651
991143,12,2019-12-12 16:38:22,884653:884652:884651
991144,2,2019-12-03 10:27:43,884654:884655:884657:884656
991144,1,2019-12-05 14:24:09,884654:884655:884657:884656
991144,12,2019-12-13 16:58:49,884654:884655:884657:884656
991144,4,2019-12-16 14:42:03,884813:884823:884814:884822:884654:884820:884403
991145,2,2019-12-03 12:15:14,884660:884658:884659:884661
991145,1,2019-12-04 15:08:11,884660:884658:884659:884661
991145,12,2019-12-10 12:00:47,884660:884658:884659:884661
991145,4,2019-12-17 15:36:21,884807:884811:884661
991146,2,2019-12-03 13:50:15,884666:884662:884663:884665:884664:884667
991146,1,2019-12-03 15:06:00,884666:884662:884663:884665:884664:884667
991146,12,2019-12-04 19:56:01,884666:884662:884663:884665:884664:884667
991146,4,2019-12-11 09:22:56,884767:884744:884768:884666:884715:883998
991147,2,2019-12-03 16:00:18,884671:884670:884672:884669:884668
991147,1,2019-12-03 18:52:23,884671:884670:884672:884669:884668
991147,12,2019-12-05 17:19:35,884671:884670:884672:884669:884668
991147,4,2019-12-16 15:51:14,884672
991148,2,2019-12-03 17:20:23,884674:884675:884678:884679:884676:884673:884677
991148,1,2019-12-04 11:49:56,884674:884675:884678:884679:884676:884673:884677
991148,12,2019-12-19 18:49:13,884674:884675:884678:884679:884676:884673:884677
991148,4,2019-12-25 13:28:40,885036:885035:884675:885039:885069:885070:885071:885100:885055:885057:885102:885056:885068
991149,2,2019-12-03 19:00:33,884680:884681:884683:884682
991149,1,2019-12-04 14:04:41,884680:884681:884683:884682
991149,12,2019-12-09 10:20:04,884680:884681:884683:884682
991149,4,2019-12-20 14:39:23,884846:884949:884954:884955:884950:884764:884951:884683:884953
991150,2,2019-12-03 21:40:41,884684:884686:884687:884685
991150,1,2019-12-09 12:08:15,884684:884686:884687:884685
991150,12,2019-12-19 09:35:12,884684:884686:884687:884685
991151,2,2019-12-04 06:22:00,884688:884689
991151,1,2019-12-04 10:37:03,884688:884689
991151,12,2019-12-05 21:17:15,884688:884689
991151,4,2019-12-24 11:40:23,884962:884688:884964
991152,2,2019-12-04 10:02:00,884693:884692:884691:884690
991152,1,2019-12-04 15:37:15,884693:884692:884691:884690
991152,12,2019-12-05 16:00:55,884693:884692:884691:884690
991152,4,2019-12-11 12:09:13,884691:884416:884420:884442:884693:884690
991153,2,2019-12-04 11:23:47,884696:884695:884694
991153,1,2019-12-05 09:51:21,884696:884695:884694
991153,12,2019-12-05 09:55:03,884696:884695:884694
991153,4,2019-12-10 10:46:24,884747:884696:884678:884701:884673:884700:884677
991154,2,2019-12-04 13:07:22,884698:884697:884699
991154,1,2019-12-05 09:58:14,884698:884697:884699
991154,12,2019-12-09 12:10:46,884698:884697:884699
991154,4,2019-12-12 17:29:49,884698:884720
991155,2,2019-12-04 14:34:31,884700:884701:884702
991155,1,2019-12-05 11:09:45,884700:884701:884702
991155,12,2019-12-05 16:23:39,884700:884701:884702
991155,4,2019-12-20 18:24:56,884972:884702:884971:885038
991156,2,2019-12-04 16:28:49,884704:884703:884705:884706
991156,1,2019-12-05 18:43:59,884704:884703:884705:884706
991156,12,2019-12-10 09:37:13,884704:884703:884705:884706
