CaseID,ActivityID,timestamp,related_objects,weight,price
990918,6,2019-11-22 21:47:29,883691:884212,1.26,578.99
990918,8,2019-11-25 18:48:58,883691:884212,1.26,578.99
990918,16,2019-12-04 15:27:02,883687:883690:883689:883691:883686:883688,3.072,6140.99
990918,22,2019-12-04 17:32:41,883687:883690:883689:883691:883686:883688,3.072,6140.99
990919,5,2019-10-24 18:42:58,883695:883692:883694:883693,2.05,4529.0
990919,4,2019-10-25 12:34:48,883694,1.25,2200.0
990919,4,2019-10-25 16:02:24,883693,0.188,1149.0
990919,17,2019-10-25 16:17:49,883695:883692:883694:883693,2.05,4529.0
990919,1,2019-10-29 10:47:56,883694:883693:883532:883724:883737,2.588,4672.0
990919,4,2019-10-29 16:58:10,883695,0.172,699.0
990919,6,2019-10-29 17:14:58,883694:883693:883532:883724:883737,2.588,4672.0
990919,8,2019-10-29 17:58:17,883694:883693:883532:883724:883737,2.588,4672.0
990919,4,2019-10-30 11:27:50,883692,0.44,476.0
990919,1,2019-10-31 12:31:54,883695:883692:883803:883736,2.182,3714.99
990919,6,2019-10-31 19:54:18,883695:883692:883803:883736,2.182,3714.99
990919,8,2019-11-01 11:10:57,883695:883692:883803:883736,2.182,3714.99
990919,16,2019-11-14 15:17:49,883695:883692:883694:883693,2.05,4529.0
990919,22,2019-11-18 19:08:41,883695:883692:883694:883693,2.05,4529.0
990920,5,2019-10-24 21:48:29,883696:883700:883698:883699:883697,3.1060000000000003,1258.97
990920,4,2019-10-25 11:59:03,883700,0.38,29.99
990920,4,2019-10-25 12:18:47,883699,0.483,79.99
990920,17,2019-10-25 14:31:24,883696:883700:883698:883699:883697,3.1060000000000003,1258.97
990920,4,2019-10-28 12:41:56,883697,0.28,449.0
990920,21,2019-10-28 12:45:35,883698,1.48,199.99
990920,4,2019-10-28 14:51:49,883696,0.483,495.0
990920,15,2019-10-28 16:32:16,883698,1.48,199.99
990920,1,2019-10-29 17:59:56,883696:883700:883749:883755:883752:883753:883699:883754:883697,3.894,3706.97
990920,4,2019-10-30 09:54:09,883698,1.48,199.99
990920,6,2019-10-30 17:47:30,883696:883700:883749:883755:883752:883753:883699:883754:883697,3.894,3706.97
990920,8,2019-10-30 19:12:48,883696:883700:883749:883755:883752:883753:883699:883754:883697,3.894,3706.97
990920,22,2019-11-01 10:29:23,883696:883700:883698:883699:883697,3.1060000000000003,1258.97
990920,1,2019-11-01 16:28:39,883751:883577:883698:883575:883783:883882,3.961,4167.97
990920,6,2019-11-05 10:13:36,883751:883577:883698:883575:883783:883882,3.961,4167.97
990920,8,2019-11-06 10:15:48,883751:883577:883698:883575:883783:883882,3.961,4167.97
990921,5,2019-10-25 07:08:48,883705:883704:883703:883702:883701,3.491,5973.98
990921,4,2019-10-25 11:26:59,883701,1.25,2200.0
990921,21,2019-10-25 12:00:52,883705,0.2,39.99
990921,4,2019-10-25 15:47:21,883702,0.483,79.99
990921,15,2019-10-25 16:45:19,883705,0.2,39.99
990921,17,2019-10-28 16:17:01,883705:883704:883703:883702:883701,3.491,5973.98
990921,22,2019-10-29 15:14:50,883705:883704:883703:883702:883701,3.491,5973.98
990921,1,2019-10-29 15:53:55,882931:883706:883728:883702:883616:883707:883701,7.026,5249.95
990921,4,2019-10-29 17:39:33,883705,0.2,39.99
990921,6,2019-10-30 09:20:48,882931:883706:883728:883702:883616:883707:883701,7.026,5249.95
990921,21,2019-10-30 13:46:32,883703,1.37,2500.0
990921,8,2019-10-30 14:01:34,882931:883706:883728:883702:883616:883707:883701,7.026,5249.95
990921,4,2019-10-30 15:38:55,883704,0.188,1149.0
990921,15,2019-10-31 10:46:23,883703,1.37,2500.0
990921,1,2019-11-01 12:28:45,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990921,6,2019-11-01 16:53:12,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990921,8,2019-11-04 09:06:54,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990921,4,2019-11-04 09:50:55,883703,1.37,2500.0
990921,1,2019-11-06 14:44:16,883816:883762:883975:883929:883703:883928:883138:883976,7.962999999999999,12308.98
990921,6,2019-11-07 11:10:00,883816:883762:883975:883929:883703:883928:883138:883976,7.962999999999999,12308.98
990921,8,2019-11-08 09:16:52,883816:883762:883975:883929:883703:883928:883138:883976,7.962999999999999,12308.98
990922,5,2019-10-25 09:53:28,883708:883706:883707,2.86,3183.99
990922,4,2019-10-25 16:29:41,883706,1.28,149.99
990922,17,2019-10-25 17:55:03,883708:883706:883707,2.86,3183.99
990922,4,2019-10-28 11:06:51,883707,1.37,2500.0
990922,22,2019-10-28 12:29:47,883708:883706:883707,2.86,3183.99
990922,1,2019-10-29 15:53:55,882931:883706:883728:883702:883616:883707:883701,7.026,5249.95
990922,4,2019-10-29 18:22:10,883708,0.21,529.0
990922,6,2019-10-30 09:20:48,882931:883706:883728:883702:883616:883707:883701,7.026,5249.95
990922,8,2019-10-30 14:01:34,882931:883706:883728:883702:883616:883707:883701,7.026,5249.95
990922,1,2019-11-01 12:28:45,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990922,6,2019-11-01 16:53:12,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990922,8,2019-11-04 09:06:54,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990923,5,2019-10-25 12:06:43,883709:883711:883710,0.618,1952.0
990923,4,2019-10-25 16:37:42,883711,0.166,799.0
990923,17,2019-10-25 22:05:38,883709:883711:883710,0.618,1952.0
990923,4,2019-10-28 10:53:29,883710,0.172,699.0
990923,1,2019-10-28 13:00:58,883408:883710:883711:883564,1.818,1687.98
990923,21,2019-10-28 14:18:51,883709,0.28,449.0
990923,6,2019-10-28 18:08:45,883408:883710:883711:883564,1.818,1687.98
990923,2,2019-10-29 08:09:39,883408:883710:883711:883564,1.818,1687.98
990923,22,2019-10-29 10:36:45,883709:883711:883710,0.618,1952.0
990923,8,2019-10-29 12:14:00,883408:883710:883711:883564,1.818,1687.98
990923,15,2019-10-29 17:57:11,883709,0.28,449.0
990923,4,2019-11-21 13:20:40,883709,0.28,449.0
990923,1,2019-11-21 15:37:04,884102:883709:884244,0.77,1067.99
990923,6,2019-11-22 11:17:38,884102:883709:884244,0.77,1067.99
990923,8,2019-11-22 14:53:40,884102:883709:884244,0.77,1067.99
990924,5,2019-10-25 13:33:14,883712:883715:883716:883714:883713:883717,4.023,1702.96
990924,4,2019-10-25 15:44:36,883712,1.48,199.99
990924,4,2019-10-25 15:59:04,883714,0.2,39.99
990924,4,2019-10-28 12:08:04,883715,1.28,149.99
990924,4,2019-10-28 13:00:58,883716,0.38,29.99
990924,4,2019-10-28 17:28:09,883713,0.495,129.0
990924,4,2019-10-29 12:09:31,883717,0.188,1149.0
990924,17,2019-10-30 09:47:53,883712:883715:883716:883714:883713:883717,4.023,1702.96
990924,1,2019-10-30 11:56:36,883712:883756:883760:883715:883716:883758:883714:883713:883717,7.332999999999998,4147.94
990924,6,2019-10-30 16:12:47,883712:883756:883760:883715:883716:883758:883714:883713:883717,7.332999999999998,4147.94
990924,8,2019-10-31 10:37:58,883712:883756:883760:883715:883716:883758:883714:883713:883717,7.332999999999998,4147.94
990924,16,2019-11-19 09:47:53,883712:883715:883716:883714:883713:883717,4.023,1702.96
990924,22,2019-11-26 19:05:37,883712:883715:883716:883714:883713:883717,4.023,1702.96
990925,5,2019-10-25 15:26:15,883718:883719:883721:883720,2.218,3773.98
990925,17,2019-10-28 09:16:22,883718:883719:883721:883720,2.218,3773.98
990925,4,2019-10-28 10:42:17,883719,0.188,1149.0
990925,1,2019-10-28 10:45:33,883654:883644:883649:883645:883653:883719:883260:883646:883647,3.5860000000000003,5188.98
990925,6,2019-10-28 12:20:20,883654:883644:883649:883645:883653:883719:883260:883646:883647,3.5860000000000003,5188.98
990925,4,2019-10-28 22:08:15,883718,0.38,29.99
990925,4,2019-10-29 10:02:52,883720,0.28,89.99
990925,4,2019-10-29 10:19:20,883721,1.37,2500.0
990925,8,2019-10-29 15:27:25,883654:883644:883649:883645:883653:883719:883260:883646:883647,3.5860000000000003,5188.98
990925,1,2019-10-30 17:13:56,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990925,6,2019-10-31 16:13:14,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990925,2,2019-11-01 14:59:28,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990925,2,2019-11-04 14:38:22,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990925,8,2019-11-04 15:47:45,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990925,22,2019-11-05 15:26:40,883718:883719:883721:883720,2.218,3773.98
990926,5,2019-10-25 17:12:17,883723:883722,1.046,893.99
990926,4,2019-10-28 16:18:15,883722,0.88,89.99
990926,17,2019-10-28 20:17:28,883723:883722,1.046,893.99
990926,1,2019-10-29 09:41:14,883671:883672:883722:883560,4.16,4589.98
990926,6,2019-10-29 09:41:33,883671:883672:883722:883560,4.16,4589.98
990926,8,2019-10-30 09:29:30,883671:883672:883722:883560,4.16,4589.98
990926,22,2019-10-30 11:50:20,883723:883722,1.046,893.99
990926,4,2019-10-31 10:13:13,883723,0.166,799.0
990926,1,2019-10-31 15:29:29,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990926,6,2019-11-01 10:10:10,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990926,8,2019-11-01 14:21:59,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990927,5,2019-10-25 18:44:22,883724,0.495,134.0
990927,4,2019-10-28 09:48:48,883724,0.495,129.0
990927,17,2019-10-28 09:54:26,883724,0.495,134.0
990927,1,2019-10-29 10:47:56,883694:883693:883532:883724:883737,2.588,4672.0
990927,6,2019-10-29 17:14:58,883694:883693:883532:883724:883737,2.588,4672.0
990927,8,2019-10-29 17:58:17,883694:883693:883532:883724:883737,2.588,4672.0
990927,16,2019-11-17 09:54:26,883724,0.495,134.0
990927,22,2019-11-18 09:17:21,883724,0.495,134.0
990928,5,2019-10-25 21:52:41,883726:883725,2.25,2594.99
990928,17,2019-10-28 10:12:53,883726:883725,2.25,2594.99
990928,21,2019-10-30 10:15:16,883725,0.88,89.99
990928,4,2019-10-30 18:35:53,883726,1.37,2500.0
990928,1,2019-11-01 16:09:15,883726:883601:883663,1.724,4448.0
990928,6,2019-11-05 09:34:57,883726:883601:883663,1.724,4448.0
990928,8,2019-11-05 14:58:46,883726:883601:883663,1.724,4448.0
990928,22,2019-11-05 15:38:09,883726:883725,2.25,2594.99
990928,15,2019-11-06 17:47:32,883725,0.88,89.99
990928,4,2019-11-18 17:18:13,883725,0.88,89.99
990928,1,2019-11-19 11:02:23,884216:883989:883990:884159:884158:884162:884161:884217:884215:883725,5.199,3046.95
990928,6,2019-11-20 08:36:42,884216:883989:883990:884159:884158:884162:884161:884217:884215:883725,5.199,3046.95
990928,8,2019-11-20 15:14:57,884216:883989:883990:884159:884158:884162:884161:884217:884215:883725,5.199,3046.95
990929,5,2019-10-26 15:16:00,883729:883727:883728,1.203,1009.99
990929,17,2019-10-28 09:39:04,883729:883727:883728,1.203,1009.99
990929,4,2019-10-28 11:29:18,883728,0.483,79.99
990929,1,2019-10-29 15:53:55,882931:883706:883728:883702:883616:883707:883701,7.026,5249.95
990929,4,2019-10-30 08:35:25,883729,0.44,476.0
990929,6,2019-10-30 09:20:48,882931:883706:883728:883702:883616:883707:883701,7.026,5249.95
990929,4,2019-10-30 09:51:10,883727,0.28,449.0
990929,8,2019-10-30 14:01:34,882931:883706:883728:883702:883616:883707:883701,7.026,5249.95
990929,1,2019-11-01 12:28:45,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990929,6,2019-11-01 16:53:12,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990929,8,2019-11-04 09:06:54,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990929,22,2019-11-05 10:57:21,883729:883727:883728,1.203,1009.99
990930,5,2019-10-27 15:19:54,883735:883734:883731:883730:883732:883733,2.152,3547.98
990930,4,2019-10-28 08:31:17,883735,0.44,476.0
990930,17,2019-10-28 10:32:49,883735:883734:883731:883730:883732:883733,2.152,3547.98
990930,4,2019-10-28 15:12:28,883732,0.483,1099.0
990930,4,2019-10-28 17:10:01,883734,0.483,1099.0
990930,4,2019-10-28 19:10:09,883730,0.38,29.99
990930,4,2019-10-29 11:34:55,883733,0.2,39.99
990930,4,2019-10-29 15:28:12,883731,0.166,799.0
990930,1,2019-10-30 09:36:52,883735:883734:883731:883634:883730:883527:883732:883733,3.015,4067.97
990930,6,2019-10-30 10:58:00,883735:883734:883731:883634:883730:883527:883732:883733,3.015,4067.97
990930,2,2019-10-31 12:09:58,883735:883734:883731:883634:883730:883527:883732:883733,3.015,4067.97
990930,8,2019-10-31 15:08:30,883735:883734:883731:883634:883730:883527:883732:883733,3.015,4067.97
990930,22,2019-11-07 14:05:28,883735:883734:883731:883730:883732:883733,2.152,3547.98
990931,5,2019-10-28 07:51:42,883736:883737,1.5419999999999998,3204.0
990931,4,2019-10-28 11:26:20,883737,0.172,699.0
990931,1,2019-10-29 10:47:56,883694:883693:883532:883724:883737,2.588,4672.0
990931,4,2019-10-29 11:41:48,883736,1.37,2500.0
990931,17,2019-10-29 16:53:56,883736:883737,1.5419999999999998,3204.0
990931,6,2019-10-29 17:14:58,883694:883693:883532:883724:883737,2.588,4672.0
990931,8,2019-10-29 17:58:17,883694:883693:883532:883724:883737,2.588,4672.0
990931,22,2019-10-30 15:03:40,883736:883737,1.5419999999999998,3204.0
990931,1,2019-10-31 12:31:54,883695:883692:883803:883736,2.182,3714.99
990931,6,2019-10-31 19:54:18,883695:883692:883803:883736,2.182,3714.99
990931,8,2019-11-01 11:10:57,883695:883692:883803:883736,2.182,3714.99
990932,5,2019-10-28 10:40:39,883738:883739:883740,2.108,1829.99
990932,17,2019-10-28 15:43:38,883738:883739:883740,2.108,1829.99
990932,4,2019-10-29 10:26:21,883740,0.44,476.0
990932,1,2019-10-30 17:13:56,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990932,4,2019-10-31 10:05:35,883738,0.188,1149.0
990932,6,2019-10-31 16:13:14,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990932,22,2019-10-31 16:46:17,883738:883739:883740,2.108,1829.99
990932,4,2019-10-31 17:11:48,883739,1.48,199.99
990932,2,2019-11-01 14:59:28,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990932,2,2019-11-04 14:38:22,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990932,8,2019-11-04 15:47:45,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990932,1,2019-11-04 16:18:02,883738:883739:883746:883854:883777,2.924,2766.98
990932,6,2019-11-05 16:38:25,883738:883739:883746:883854:883777,2.924,2766.98
990932,8,2019-11-07 09:09:12,883738:883739:883746:883854:883777,2.924,2766.98
990933,5,2019-10-28 12:41:06,883742:883744:883741:883743,3.613,3833.98
990933,4,2019-10-28 15:47:21,883742,0.98,129.99
990933,4,2019-10-28 16:47:28,883744,0.78,99.99
990933,4,2019-10-30 12:28:46,883741,1.37,2500.0
990933,17,2019-10-30 12:37:50,883742:883744:883741:883743,3.613,3833.98
990933,1,2019-10-30 15:30:43,883742:883741:883744,3.13,2729.98
990933,6,2019-10-30 15:52:41,883742:883741:883744,3.13,2729.98
990933,4,2019-10-31 09:15:21,883743,0.483,1099.0
990933,8,2019-10-31 09:31:30,883742:883741:883744,3.13,2729.98
990933,22,2019-10-31 11:25:42,883742:883744:883741:883743,3.613,3833.98
990933,1,2019-11-04 13:35:56,883843:883841:883658:883839:883581:883909:883743:883842:883838,3.896,4046.97
990933,6,2019-11-05 10:38:07,883843:883841:883658:883839:883581:883909:883743:883842:883838,3.896,4046.97
990933,8,2019-11-05 12:33:39,883843:883841:883658:883839:883581:883909:883743:883842:883838,3.896,4046.97
990934,5,2019-10-28 14:41:59,883748:883747:883745:883746,3.806,1243.97
990934,4,2019-10-28 16:48:55,883747,0.166,799.0
990934,4,2019-10-28 19:43:06,883748,1.28,149.99
990934,17,2019-10-29 11:51:59,883748:883747:883745:883746,3.806,1243.97
990934,4,2019-10-30 16:32:34,883745,1.48,199.99
990934,1,2019-10-30 17:13:56,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990934,6,2019-10-31 16:13:14,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990934,2,2019-11-01 14:59:28,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990934,4,2019-11-04 11:55:28,883746,0.88,89.99
990934,22,2019-11-04 13:57:15,883748:883747:883745:883746,3.806,1243.97
990934,2,2019-11-04 14:38:22,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990934,8,2019-11-04 15:47:45,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990934,1,2019-11-04 16:18:02,883738:883739:883746:883854:883777,2.924,2766.98
990934,6,2019-11-05 16:38:25,883738:883739:883746:883854:883777,2.924,2766.98
990934,8,2019-11-07 09:09:12,883738:883739:883746:883854:883777,2.924,2766.98
990935,5,2019-10-28 16:43:46,883749:883755:883750:883751:883752:883753:883754,4.001,4937.98
990935,4,2019-10-28 20:43:50,883749,0.166,799.0
990935,4,2019-10-29 09:41:14,883752,0.44,476.0
990935,17,2019-10-29 10:43:18,883749:883755:883750:883751:883752:883753:883754,4.001,4937.98
990935,4,2019-10-29 10:58:32,883754,0.21,529.0
990935,4,2019-10-29 14:52:30,883753,1.28,149.99
990935,4,2019-10-29 16:29:31,883755,0.172,699.0
990935,21,2019-10-29 17:22:54,883750,0.483,79.99
990935,1,2019-10-29 17:59:56,883696:883700:883749:883755:883752:883753:883699:883754:883697,3.894,3706.97
990935,15,2019-10-30 10:22:59,883750,0.483,79.99
990935,4,2019-10-30 12:15:44,883751,1.25,2200.0
990935,6,2019-10-30 17:47:30,883696:883700:883749:883755:883752:883753:883699:883754:883697,3.894,3706.97
990935,8,2019-10-30 19:12:48,883696:883700:883749:883755:883752:883753:883699:883754:883697,3.894,3706.97
990935,1,2019-11-01 16:28:39,883751:883577:883698:883575:883783:883882,3.961,4167.97
990935,6,2019-11-05 10:13:36,883751:883577:883698:883575:883783:883882,3.961,4167.97
990935,8,2019-11-06 10:15:48,883751:883577:883698:883575:883783:883882,3.961,4167.97
990935,4,2019-11-07 18:04:24,883750,0.483,79.99
990935,1,2019-11-08 19:46:00,883750:883972:883968:883784:883931:883969:883932:883966:883967:883970,7.4689999999999985,5983.94
990935,6,2019-11-11 11:57:52,883750:883972:883968:883784:883931:883969:883932:883966:883967:883970,7.4689999999999985,5983.94
990935,8,2019-11-11 16:12:41,883750:883972:883968:883784:883931:883969:883932:883966:883967:883970,7.4689999999999985,5983.94
990935,16,2019-11-18 10:43:18,883749:883755:883750:883751:883752:883753:883754,4.001,4937.98
990935,22,2019-11-19 16:34:57,883749:883755:883750:883751:883752:883753:883754,4.001,4937.98
990936,5,2019-10-28 18:47:19,883756:883760:883758:883759:883757,4.673,3643.97
990936,17,2019-10-29 09:00:38,883756:883760:883758:883759:883757,4.673,3643.97
990936,4,2019-10-29 09:57:32,883758,1.28,149.99
990936,4,2019-10-29 16:15:43,883760,1.25,2200.0
990936,4,2019-10-29 18:04:30,883756,0.78,99.99
990936,21,2019-10-30 08:59:45,883757,0.88,89.99
990936,15,2019-10-30 10:06:34,883757,0.88,89.99
990936,1,2019-10-30 11:56:36,883712:883756:883760:883715:883716:883758:883714:883713:883717,7.332999999999998,4147.94
990936,4,2019-10-30 14:46:50,883759,0.483,1099.0
990936,6,2019-10-30 16:12:47,883712:883756:883760:883715:883716:883758:883714:883713:883717,7.332999999999998,4147.94
990936,8,2019-10-31 10:37:58,883712:883756:883760:883715:883716:883758:883714:883713:883717,7.332999999999998,4147.94
990936,4,2019-11-01 14:30:49,883757,0.88,89.99
990936,1,2019-11-04 09:50:55,883759:883757:883846:883845,3.623,1468.97
990936,6,2019-11-04 09:58:19,883759:883757:883846:883845,3.623,1468.97
990936,8,2019-11-04 11:43:51,883759:883757:883846:883845,3.623,1468.97
990936,22,2019-11-04 16:31:45,883756:883760:883758:883759:883757,4.673,3643.97
990937,5,2019-10-28 22:01:32,883761:883762,2.06,254.98
990937,17,2019-10-29 14:25:29,883761:883762,2.06,254.98
990937,21,2019-10-29 16:44:17,883762,0.78,99.99
990937,4,2019-10-30 10:08:10,883761,1.28,149.99
990937,15,2019-10-30 11:57:55,883762,0.78,99.99
990937,1,2019-11-01 12:28:45,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990937,6,2019-11-01 16:53:12,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990937,8,2019-11-04 09:06:54,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990937,4,2019-11-04 10:43:43,883762,0.78,99.99
990937,1,2019-11-06 14:44:16,883816:883762:883975:883929:883703:883928:883138:883976,7.962999999999999,12308.98
990937,6,2019-11-07 11:10:00,883816:883762:883975:883929:883703:883928:883138:883976,7.962999999999999,12308.98
990937,8,2019-11-08 09:16:52,883816:883762:883975:883929:883703:883928:883138:883976,7.962999999999999,12308.98
990937,16,2019-11-18 14:25:29,883761:883762,2.06,254.98
990937,22,2019-11-21 17:13:51,883761:883762,2.06,254.98
990938,5,2019-10-29 07:27:06,883763:883765:883764,0.564,2482.0
990938,17,2019-10-29 08:57:22,883763:883765:883764,0.564,2482.0
990938,4,2019-10-29 14:43:21,883765,0.21,529.0
990938,4,2019-10-30 15:38:02,883764,0.166,799.0
990938,1,2019-10-30 15:53:58,883771:883113:883769:883641:883765:883764,3.391,2396.97
990938,6,2019-10-30 15:56:51,883771:883113:883769:883641:883765:883764,3.391,2396.97
990938,4,2019-10-30 17:56:40,883763,0.188,1149.0
990938,22,2019-10-31 09:12:07,883763:883765:883764,0.564,2482.0
990938,8,2019-10-31 17:20:43,883771:883113:883769:883641:883765:883764,3.391,2396.97
990938,1,2019-11-04 11:10:21,883857:883770:883825:883860:883768:883859:883763:883828:883824:883827,6.331,3552.94
990938,6,2019-11-04 17:05:28,883857:883770:883825:883860:883768:883859:883763:883828:883824:883827,6.331,3552.94
990938,8,2019-11-05 11:45:08,883857:883770:883825:883860:883768:883859:883763:883828:883824:883827,6.331,3552.94
990939,5,2019-10-29 10:13:36,883767:883766,1.4680000000000002,1303.99
990939,17,2019-10-29 16:10:36,883767:883766,1.4680000000000002,1303.99
990939,22,2019-10-30 12:09:49,883767:883766,1.4680000000000002,1303.99
990939,21,2019-10-30 14:48:43,883767,0.188,1149.0
990939,4,2019-10-30 16:19:07,883766,1.28,149.99
990939,15,2019-10-30 20:09:58,883767,0.188,1149.0
990939,1,2019-11-04 10:27:55,883517:883766,1.763,1248.99
990939,6,2019-11-04 10:40:01,883517:883766,1.763,1248.99
990939,8,2019-11-04 12:37:33,883517:883766,1.763,1248.99
990939,4,2019-11-06 12:29:50,883767,0.188,1149.0
990939,1,2019-11-11 12:21:46,883767,0.188,1149.0
990939,6,2019-11-11 12:52:31,883767,0.188,1149.0
990939,2,2019-11-11 15:51:23,883767,0.188,1149.0
990939,8,2019-11-12 12:21:28,883767,0.188,1149.0
990940,5,2019-10-29 11:46:59,883771:883770:883772:883768:883769,4.36,1010.96
990940,21,2019-10-29 16:45:40,883769,0.88,89.99
990940,15,2019-10-29 16:46:34,883769,0.88,89.99
990940,4,2019-10-29 17:38:07,883771,1.48,199.99
990940,4,2019-10-30 09:36:52,883769,0.88,89.99
990940,1,2019-10-30 15:53:58,883771:883113:883769:883641:883765:883764,3.391,2396.97
990940,6,2019-10-30 15:56:51,883771:883113:883769:883641:883765:883764,3.391,2396.97
990940,17,2019-10-30 17:07:16,883771:883770:883772:883768:883769,4.36,1010.96
990940,8,2019-10-31 17:20:43,883771:883113:883769:883641:883765:883764,3.391,2396.97
990940,4,2019-10-31 21:58:19,883770,0.44,476.0
990940,4,2019-11-01 15:40:35,883768,1.28,149.99
990940,1,2019-11-04 11:10:21,883857:883770:883825:883860:883768:883859:883763:883828:883824:883827,6.331,3552.94
990940,4,2019-11-04 15:55:53,883772,0.28,89.99
990940,6,2019-11-04 17:05:28,883857:883770:883825:883860:883768:883859:883763:883828:883824:883827,6.331,3552.94
990940,8,2019-11-05 11:45:08,883857:883770:883825:883860:883768:883859:883763:883828:883824:883827,6.331,3552.94
990940,1,2019-11-07 10:34:20,883980:883826:883772:883978:883982:883856,5.181,1567.96
990940,6,2019-11-07 12:36:03,883980:883826:883772:883978:883982:883856,5.181,1567.96
990940,8,2019-11-08 13:45:20,883980:883826:883772:883978:883982:883856,5.181,1567.96
990940,16,2019-11-19 17:07:16,883771:883770:883772:883768:883769,4.36,1010.96
990940,22,2019-11-25 15:36:00,883771:883770:883772:883768:883769,4.36,1010.96
990941,5,2019-10-29 13:53:46,883781:883775:883778:883773:883782:883776:883774:883779:883780:883777,6.002000000000002,4764.96
990941,4,2019-10-29 15:24:32,883781,0.78,99.99
990941,4,2019-10-29 16:07:04,883776,0.483,1099.0
990941,4,2019-10-29 16:14:45,883779,0.483,495.0
990941,4,2019-10-29 17:59:56,883782,0.495,129.0
990941,4,2019-10-29 18:37:28,883775,0.78,99.99
990941,17,2019-10-30 10:44:21,883781:883775:883778:883773:883782:883776:883774:883779:883780:883777,6.002000000000002,4764.96
990941,4,2019-10-30 11:16:39,883778,0.483,1099.0
990941,4,2019-10-30 15:56:49,883773,1.28,149.99
990941,4,2019-10-30 17:13:56,883780,0.172,699.0
990941,1,2019-10-30 17:13:56,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990941,4,2019-10-31 11:28:51,883777,0.166,799.0
990941,6,2019-10-31 16:13:14,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990941,21,2019-11-01 12:36:37,883774,0.88,89.99
990941,15,2019-11-01 14:23:50,883774,0.88,89.99
990941,2,2019-11-01 14:59:28,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990941,2,2019-11-04 14:38:22,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990941,8,2019-11-04 15:47:45,883748:883747:883781:883745:883775:883720:883778:883773:883655:883721:883782:883718:883776:883779:883780:883740,11.722,10615.93
990941,1,2019-11-04 16:18:02,883738:883739:883746:883854:883777,2.924,2766.98
